Time,force_x,force_y,force_z
0.089,0.0,0.0,-0.1899999999307802
0.09,0.0,0.0,-0.18999999994435335
0.091,0.0,0.0,-0.1899999999558215
0.092,0.0,0.0,-0.18999999996452388
0.093,0.0,0.0,-0.18999999997148187
0.094,0.0,0.0,-0.18999999997738826
0.095,0.0,0.0,-0.1899999999819144
0.096,0.0,0.0,-0.18999999998539252
0.097,0.0,0.0,-0.18999999998851713
0.098,0.0,0.0,-0.18999999999061323
0.099,0.0,0.0,-0.18999999999269335
0.1,0.0,0.0,-0.189999999994086
0.101,0.0,0.0,-0.18999999999513228
0.102,0.0,0.0,-0.18999999999617145
0.103,0.0,0.0,-0.18999999999687134
0.104,0.0,0.0,-0.18999999999756234
0.105,0.0,0.0,-0.18999999999826045
0.106,0.0,0.0,-0.18999999999860862
0.107,0.0,0.0,-0.1899999999986104
0.108,0.0,0.0,-0.189999999998955
0.109,0.0,0.0,-0.18999999999930317
0.11,0.0,0.0,-0.18999999999930495
0.111,0.0,0.0,-0.18999999999964956
0.112,0.0,0.0,-0.18999999999965134
0.113,0.0,0.0,-0.1899999999996531
0.114,0.0,0.0,-0.1899999999996531
0.115,0.0,0.0,-0.1899999999996531
0.116,0.0,0.0,-0.18999999999999595
0.117,0.0,0.0,-0.1899999999999995
0.118,-125.73515056122835,62.723140171699576,1891.3138031486906
0.119,-55.11958786677463,7.138942309164339,2582.1495625128546
0.12,-7.189156001498287,-47.987776772010065,807.1710679158089
0.121,-50.22589158911641,83.39576055178316,1282.1117897232914
0.122,-22.766211290569323,35.83272131957606,579.1272025982207
0.123,-12.151257645603275,16.34966385714432,401.9580523425709
0.124,-8.347796081308072,8.907402860562769,310.7107446477546
0.125,-4.083491705396693,4.796472495707383,229.5451664194997
0.126,0.06267338889638496,1.1273151624730167,156.50428478888566
0.127,3.765026680909067,-2.092569154477456,93.0184700536757
0.128,6.942076658555745,-4.828821645214937,39.7021569374154
0.129,0.10479546130559611,-0.0757137261570104,-0.5365911790721096
0.13,0.016348371085513264,-0.013660609757987179,-0.8663627356837456
0.131,0.012235484730838414,-0.010341217567763834,-0.7356945820210132
0.132,0.009771977040976423,-0.008260628869872935,-0.6263425023501767
0.133,0.007812594269356724,-0.00660428837938092,-0.538855350979059
0.134,0.006246180675028579,-0.005280126963059046,-0.4689088730144224
0.135,0.004993826737849825,-0.0042214584180681755,-0.4129868531683112
0.136,0.003992565389303438,-0.0033750518332811273,-0.3682773568758204
0.137,0.003192054649186327,-0.002698349511692672,-0.33253224142139715
0.138,0.0025520452430347535,-0.0021573261962612457,-0.3039541229936287
0.139,0.0020403573395415707,-0.0017247784523459775,-0.2811059983462627
0.14,0.0016312628970634774,-0.001378957013996837,-0.26283898746852685
0.141,0.0013041920860111295,-0.0011024732656976493,-0.24823456405493616
0.142,0.0010426992428841002,-0.0008814249680283939,-0.23655836893195037
0.143,0.0008336360134335027,-0.0007046972609023499,-0.22722328402488756
0.144,0.0006664902721696861,-0.0005634038102265437,-0.21975991009826323
0.145,0.0005328576003731345,-0.00045044000205310294,-0.21379296379484458
0.146,0.000426018516113499,-0.0003601256809069983,-0.20902240713460962
0.147,0.0003406007809039453,-0.00028791959556378376,-0.20520836060334524
0.148,0.00027230959845976524,-0.0002301909937698841,-0.20215904120948913
0.149,0.00021771084282327466,-0.00018403712148689182,-0.19972111899428846
0.15,0.00017405933622496555,-0.00014713721277044637,-0.19777200709140175
0.151,0.0001391600450544249,-0.00011763582290866696,-0.19621369764832863
0.152,0.00011125811236828117,-9.404953999922621e-05,-0.19496783366365023
0.153,8.895056000815865e-05,-7.51923643576117e-05,-0.1939717689382192
0.154,7.111580513901665e-05,-6.01161021579595e-05,-0.1931754180123093
0.155,5.68569055190733e-05,-4.806266906764305e-05,-0.192538737703563
0.156,4.5456908245988556e-05,-3.8425980259868624e-05,-0.19202971360084042
0.157,3.63426788624852e-05,-3.072146835411703e-05,-0.19162275027294662
0.158,2.905594255911866e-05,-2.4561736279727658e-05,-0.19129738424500786
0.159,2.3230116892554206e-05,-1.9637043660316914e-05,-0.1910372550281778
0.16,1.857248144929649e-05,-1.569976700740947e-05,-0.19082928245603092
0.161,1.484860145477088e-05,-1.2551923505350214e-05,-0.1906630089737309
0.162,1.1871436554972319e-05,-1.0035226970352174e-05,-0.19053007379619835
0.163,9.491201190433001e-06,-8.023137378131499e-06,-0.1904237924979313
0.164,7.588135739761143e-06,-6.414480745605344e-06,-0.19033882090138476
0.165,6.06671458614222e-06,-5.128360229144854e-06,-0.19027088635054668
0.166,-13.068993455812628,22.030974803115974,246.86358745904744
0.167,-8.417288103471684,17.865151428477887,168.47588443504984
0.168,-10.215269530437487,16.742250884715656,166.22227318842843
0.169,-11.000397838777168,16.509375756409803,159.94328138434003
0.17,-11.303347663199919,16.116213899056007,150.89174610049278
0.171,-11.252027576205576,15.50082508150097,139.97146506367707
0.172,-10.930059541537126,14.716970301455756,127.92272773119441
0.173,-10.41271859816886,13.82454804627857,115.38601774427961
0.174,-9.766936069879419,12.87709422677411,102.90214667227767
0.175,-9.0500827760371,11.920011961888122,90.91157222718721
0.176,-8.30955405092278,10.990286102235842,79.75691143767742
0.177,-7.583009752503072,10.116669080949226,69.68833402508982
0.178,-6.899049018048956,9.320162100382417,60.87122540475583
0.179,-6.278145343174363,8.614705777154633,53.395497223732065
0.18,-5.733712315251815,8.008010840070968,47.28595239169966
0.181,-5.273207110022499,7.502469140695418,42.51316148873655
0.182,-4.899207898297492,7.096094156287869,39.00437239578446
0.183,-4.610423603515963,6.783449019158749,36.6540499496378
0.184,-4.40261105333455,6.556528691598989,35.333722437317626
0.185,-4.269386627086693,6.405571040088484,34.90089235098143
0.186,-4.202927950454422,6.319779099297919,35.20684618291939
0.187,-4.1945669840944175,6.287943634374592,36.10326915860569
0.188,-4.2352796253166956,6.298961036339553,37.447633447111976
0.189,-4.3160792931108745,6.342246618264676,39.107381268447256
0.19,-4.428323340971973,6.408047447194802,40.962966804948984
0.191,-4.563941783636848,6.487661980526834,42.90985296080859
0.192,-4.71559803476069,6.573576018873529,44.85958136281161
0.193,-4.876791201126171,6.659525917186235,46.74004745013452
0.194,-5.041909146134481,6.740500732646174,48.49511819747962
0.195,-5.206241000911374,6.812695083058598,50.08372925683742
0.196,-5.365957196674853,6.873424130689773,51.47859233100082
0.197,-5.51806438157575,6.92101136964717,52.664633735564784
0.198,-5.660341849527544,6.954658839841573,53.63727245248984
0.199,-5.791265300570579,6.974308229681637,54.400631634368835
0.2,-5.909922996659685,6.980500021935847,54.96576234215969
0.201,-6.015928566953018,6.9742365122384635,55.34894302971472
0.202,-6.10933397389122,6.956853271052991,55.57010356936617
0.203,-6.19054544567055,6.9299023789364815,55.65140881692565
0.204,-6.260244499880536,6.895049697221423,55.616024272460905
0.205,-6.319315603562343,6.853987428221387,55.48707541149564
0.206,-6.368781480685941,6.80836241685236,55.28680295245533
0.207,-6.4097466216440315,6.759719934000581,55.03590866512927
0.208,-6.443349170402093,6.709462144263174,54.75308028250721
0.209,-6.470721052603384,6.658820048859075,54.45467961257849
0.21,-6.492955970644191,6.6088374156192184,54.15457488428953
0.211,-6.5110847074531675,6.5603650089748005,53.86409655838147
0.212,-6.526057057011301,6.514063401496961,53.59209517292847
0.213,-6.538729627486066,6.470412598958572,53.345079985316225
0.214,-6.549858726194514,6.429726827067209,53.1274181767667
0.215,-6.560097534055598,6.392172916854796,52.94157590519424
0.216,-6.5699968023926045,6.35779091069895,52.78838444204579
0.217,-6.580008354501075,6.326515658136964,52.66731683287676
0.218,-6.590490730895588,6.298198393857365,52.57676285799492
0.219,-6.601716382578367,6.272627472234902,52.514292416777394
0.22,-6.613879902380103,6.249547616292569,52.47689973624881
0.221,-6.6271068462239295,6.22867722791777,52.4612229474095
0.222,-6.641462779088686,6.2097234610174405,52.46373551073936
0.223,-6.65696224160181,6.192394901752498,52.480907672637144
0.224,-6.673577409873496,6.176411824924335,52.50933759982916
0.225,-6.691246267062881,6.161514089486921,52.54585302737104
0.226,-6.709880157554501,6.147466816246016,52.58758519631177
0.227,-6.729370653372679,6.134064052146373,52.63201755929506
0.228,-6.749595676063866,6.121130655834681,52.67701220207751
0.229,-6.770424863311911,6.108522672195291,52.72081720220513
0.23,-6.791724190810034,6.096126459296461,52.7620582511033
0.231,-6.813359876777516,6.083856843277616,52.799717833700065
0.232,-6.835201601783005,6.071654545101728,52.83310508033066
0.233,-6.85712510532698,6.059483123386142,52.86181919359348
0.234,-6.879014204624898,6.047325625539845,52.885709023107296
0.235,-6.900762296188608,6.0351811459902205,52.90483102365477
0.236,-6.922273400716399,6.023061425089991,52.91940748417549
0.237,-6.943462807849642,6.010987615454857,52.92978651877788
0.238,-6.964257369246669,5.998987306843008,52.93640499978157
0.239,-6.984595502905613,5.9870918698652895,52.93975524203868
0.24,-7.004426947706911,5.975334163168783,52.94035598557284
0.241,-7.02371231707468,5.9637466215801025,52.93872793610218
0.242,-7.042422488179421,5.952359719964907,52.93537391355876
0.243,-7.0605378672775405,5.941200812119637,52.93076348318144
0.244,-7.078047560604916,5.9302933073248605,52.92532177686234
0.245,-7.094948483146348,5.91965615679856,52.9194221334999
0.246,-7.111244423673326,5.909303615684555,52.9133821066974
0.247,-7.126945101985016,5.899245226622253,52.90746233649589
0.248,-7.1420652209899975,5.8894859997952125,52.90186779207804
0.249,-7.1566235481355,5.880026733498051,52.89675086866048
0.25,-7.170642028987941,5.870864442528306,52.89221588216311
0.251,-7.184144946711607,5.861992857377197,52.88832450885805
0.252,-7.1971581444962345,5.85340296374867,52.885101789619306
0.253,-7.209708309466315,5.845083550104918,52.882542363170955
0.254,-7.221822333418455,5.8370217510755795,52.880616639467824
0.255,-7.233526745023282,5.829203553457662,52.879276702421365
0.256,-7.2448472243724975,5.8216142662755415,52.87846175251874
0.257,-7.255808191878619,5.814238931880794,52.878102990419656
0.258,-7.266432481258212,5.807062687187408,52.87812784153717
0.259,-7.276741083695991,5.800071054714388,52.8784635074238
0.26,-7.286752966901095,5.793250179881642,52.87903982086431
0.261,-7.296484959933314,5.78658700874157,52.87979144573949
0.262,-7.305951704390126,5.7800694066433165,52.8806594483253
0.263,-7.315165657003857,5.7736862324626905,52.88159231812111
0.264,-7.324137144658559,5.767427371003107,52.88254649154368
0.265,-7.332874464091409,5.761283723571892,52.88348646281827
0.266,-7.341384010568144,5.7552471735939905,52.884384560805145
0.267,-7.349670441925804,5.74931052537734,52.885220457207275
0.268,-7.357736859410827,5.743467429398635,52.885980483079514
0.269,-7.365585004509179,5.737712297471797,52.88665682279798
0.27,-7.373215462925306,5.7320402019066465,52.88724663038862
0.271,-7.380627873251,5.726446786893495,52.887751126870604
0.272,-7.387821126517087,5.720928169421649,52.88817471666978
0.273,-7.394793568338024,5.715480851903331,52.88852415072221
0.274,-7.401543178438046,5.710101641804491,52.88880776471632
0.275,-7.408067742964502,5.7047875718908685,52.889034806651345
0.276,-7.414365007390111,5.699535842777689,52.88921486154215
0.277,-7.420432811482012,5.69434375958444,52.889357378789505
0.278,-7.426269200609038,5.68920869698623,52.88947130353049
0.279,-7.431872523767956,5.684128054847252,52.889564800160066
0.28,-7.437241505107804,5.67909923706261,52.8896450658618
0.281,-7.442375296370948,5.6741196316113784,52.88971822438927
0.282,-7.447273516059452,5.669186601384699,52.889789283941816
0.283,-7.45193626504344,5.6642974773639905,52.889862154946414
0.284,-7.4563641305280814,5.659449562586389,52.88993970577151
0.285,-7.460558175843994,5.654640132725476,52.8900238593658
0.286,-7.464519914450907,5.649866447506517,52.89011570422589
0.287,-7.468251283632863,5.645125759568835,52.89021562380804
0.288,-7.471754597291427,5.640415324729084,52.89032343070869
0.289,-7.475032508604384,5.6357324190591465,52.890438495827624
0.29,-7.478087954210162,5.631074344513175,52.89055987424874
0.291,-7.480924108286558,5.626438446242966,52.89068641771721
0.292,-7.483544325812677,5.621822120333741,52.89081687708661
0.293,-7.485952099640489,5.6172228263481045,52.890949983161036
0.294,-7.488151005564603,5.612638093131694,52.89108451922697
0.295,-7.49014466150247,5.608065529436138,52.891219370363196
0.296,-7.491936686450007,5.603502824383757,52.8913535634754
0.297,-7.493530663917997,5.598947757653021,52.89148628773244
0.298,-7.494930111498319,5.594398196589269,52.89161690822222
0.299,-7.496138453781769,5.589852101110016,52.89174496551197
0.3,-7.497159004265031,5.58530752394611,52.891870166716565
0.301,-7.4979949465653775,5.580762607044853,52.89199237255644
0.302,-7.498649327440065,5.576215581761294,52.892111577918385
0.303,-7.4991250463808345,5.571664766913475,52.892227888492975
0.304,-7.4994248586788155,5.56710856361546,52.89234149692865
0.305,-7.499551372667472,5.562545454333644,52.89245266072781
0.306,-7.499507056993662,5.557973995001556,52.89256167825711
0.307,-7.499294246281658,5.553392817370107,52.89266886766108
0.308,-7.4989151528716995,5.548800619745788,52.89277454901102
0.309,-7.498371873731782,5.544196163412386,52.89287902792426
0.31,-7.497666408107946,5.5395782726325695,52.892982583723075
0.311,-7.496800664649851,5.534945826462735,52.89308545990356
0.312,-7.495776476790505,5.530297757547354,52.893187857693206
0.313,-7.494595615260592,5.525633050124831,52.89328993239218
0.314,-7.493259800552772,5.520950733926447,52.89339179326659
0.315,-7.491770710337518,5.516249883211624,52.89349350328924
0.316,-7.49012999651532,5.511529615195566,52.89359508404038
0.317,-7.488339288860263,5.506789087265971,52.893696519149344
0.318,-7.486400204724024,5.502027492565924,52.89379775861903
0.319,-7.484314356783457,5.497244063316188,52.89389872818209
0.32,-7.482083357570114,5.4924380652761124,52.89399933082913
0.321,-7.479708823037666,5.4876087969537135,52.894099458585764
0.322,-7.477192377048542,5.482755592920177,52.89419899440005
0.323,-7.4745356531161455,5.477877815411069,52.8942978194998
0.324,-7.47174029431666,5.4729748600381525,52.89439581802096
0.325,-7.468807952821372,5.468046150479514,52.89449288110257
0.326,-7.465740292963437,5.463091141403568,52.89458891112003
0.327,-7.462538984222011,5.458109315680581,52.894683822318775
0.328,-7.459205704775042,5.453100183739394,52.89477754585615
0.329,-7.455742134729383,5.448063285093004,52.89487002643111
0.33,-7.452149956388527,5.442998184343296,52.89496122736464
0.331,-7.448430850960003,5.437904474602709,52.8950511258495
0.332,-7.444586494640897,5.432781773089435,52.89513971576238
0.333,-7.440618557692261,5.427629724045741,52.895227004301375
0.334,-7.436528700826741,5.422447995344654,52.89531301011314
0.335,-7.432318572472767,5.417236280087553,52.89539776382952
0.336,-7.427989806913253,5.411994294424165,52.895481303950966
0.337,-7.423544022752286,5.406721778322687,52.89556367504424
0.338,-7.418982820175939,5.401418494161228,52.89564492702542
0.339,-7.414307781482211,5.396084224867932,52.895725111205195
0.34,-7.409520466795739,5.390718776346134,52.89580428162348
0.341,-7.404622415806359,5.385321974378523,52.89588249115151
0.342,-7.399615147026303,5.37989366464343,52.89595979075233
0.343,-7.394500156945578,5.374433711653739,52.89603622730261
0.344,-7.38927891910231,5.368941999856459,52.89611184580107
0.345,-7.3839528860208405,5.363418431382463,52.89618668534496
0.346,-7.378523487950557,5.357862924326228,52.89626078118303
0.347,-7.372992134072391,5.352275415140183,52.896334162321665
0.348,-7.36736021458762,5.346655855654082,52.89640685369409
0.349,-7.3616290976096925,5.341004214089821,52.89647887425648
0.35,-7.35580013460129,5.335320472413363,52.896550239971404
0.351,-7.349874656197274,5.329604627937402,52.896620960749274
0.352,-7.343853978102905,5.3238566907839475,52.89669104299997
0.353,-7.337739398396351,5.318076686773144,52.8967604902729
0.354,-7.331532199429437,5.31226465157749,52.896829303259715
0.355,-7.3252336475884965,5.306420634498068,52.89689748051799
0.356,-7.318844997716227,5.300544697354914,52.896965018372335
0.357,-7.312367487487231,5.294636911742046,52.897031912546026
0.358,-7.305802343773602,5.2886973622455065,52.89709815788187
0.359,-7.299150779978507,5.282726141414095,52.89716374956139
0.36,-7.29241399780206,5.2767233546054015,52.89722868107828
0.361,-7.28559318624668,5.270689114412593,52.89729295007165
0.362,-7.278689524329861,5.264623544692378,52.89735655023056
0.363,-7.271704177924974,5.258526776895514,52.89741948091105
0.364,-7.264638303351162,5.252398950787653,52.897481739706265
0.365,-7.257493045011788,5.2462402161532635,52.89754332580152
0.366,-7.250269537651927,5.2400507292066285,52.89760424026359
0.367,-7.24296890409245,5.233830653909684,52.89766448477477
0.368,-7.235592256298659,5.227580162476686,52.897724062551
0.369,-7.228140696665936,5.221299432974168,52.897782979341706
0.37,-7.220615316508295,5.214988650512207,52.89784123879184
0.371,-7.213017195625581,5.208648008067913,52.89789884823533
0.372,-7.205347402615876,5.202277701400876,52.8979558151169
0.373,-7.1976069970103245,5.195877936239821,52.89801214642702
0.374,-7.189797025592419,5.1894489215031685,52.898067850425946
0.375,-7.181918525529546,5.182990871261073,52.89812293635465
0.376,-7.173972522128747,5.176504005414318,52.898177412721346
0.377,-7.165960030286564,5.16998854974913,52.89823128878389
0.378,-7.157882054090144,5.1634447334616995,52.89828457295091
0.379,-7.149739586443894,5.156872790777805,52.898337274894885
0.38,-7.141533608928693,5.150272959878737,52.89838940276667
0.381,-7.133265093527886,5.14364548276287,52.89844096527674
0.382,-7.124935000162411,5.136990606143303,52.89849197056093
0.383,-7.116544278974225,5.130308579520907,52.89854242658351
0.384,-7.108093868813655,5.123599656267415,52.898592340730616
0.385,-7.09958469903964,5.116864093184095,52.8986417198865
0.386,-7.091017687839721,5.110102148700454,52.89869057094471
0.387,-7.082393743130656,5.10331408791717,52.898738900145325
0.388,-7.07371376309564,5.096500173026245,52.89878671389492
0.389,-7.064978635446594,5.089660672995049,52.89883401798446
0.39,-7.0561892387674,5.082795858347328,52.8988808171672
0.391,-7.047346440884697,5.075906000563237,52.898927117114695
0.392,-7.038451100808073,5.068991374058433,52.898972922026815
0.393,-7.029504067904821,5.062052255526946,52.899018237223395
0.394,-7.020506181836919,5.055088923018036,52.89906306694717
0.395,-7.011458273442512,5.048101655148366,52.89910741556618
0.396,-7.002361163217409,5.041090734101989,52.89915128751116
0.397,-6.993215665312233,5.034056441492627,52.89919468699459
0.398,-6.984022582951808,5.026999061588282,52.89923761732583
0.399,-6.974782710039135,5.019918879414858,52.89928008365027
0.4,-6.965496833795972,5.012816179888903,52.89932208959977
0.401,-6.956165731105237,5.005691248821721,52.89936363907815
0.402,-6.946790172601623,4.9985443758455785,52.8994047363581
0.403,-6.937370917193533,4.991375847605741,52.89944538551827
0.404,-6.927908718466811,4.984185951947779,52.89948559077956
0.405,-6.918404321561195,4.976974979594544,52.89952535584086
0.406,-6.9088584614053525,4.969743217778153,52.89956468518286
0.407,-6.89927186679975,4.962490956422009,52.899603583090965
0.408,-6.8896452579985,4.955218487146954,52.89964205425032
0.409,-6.879979347256963,4.9479260975114405,52.899680101735335
0.41,-6.870274839901799,4.940614078279231,52.8997177304953
0.411,-6.860532432136192,4.933282718928544,52.89975494467745
0.412,-6.850752813516075,4.925932308095428,52.89979174881543
0.413,-6.840936665617263,4.918563135815839,52.899828146186124
0.414,-6.831084662722008,4.911175490588977,52.899864142689886
0.415,-6.82119747137192,4.903769662177622,52.89989974102431
0.416,-6.811275751335925,4.896345935709548,52.89993494557242
0.417,-6.801320154060895,4.888904600367296,52.89996976130351
0.418,-6.791331324776589,4.881445944522601,52.90000419229393
0.419,-6.781309901493461,4.873970251739187,52.90003824122892
0.42,-6.771256514180731,4.866477809025477,52.90007191374499
0.421,-6.761171786451306,4.858968900343809,52.900105212711566
0.422,-6.751056335233792,4.851443810467522,52.900138142284625
0.423,-6.740910770061401,4.843902821974674,52.90017070657164
0.424,-6.730735693813296,4.83634621640186,52.900202909482445
0.425,-6.720531702403749,4.828774275667826,52.900234755331674
0.426,-6.710299385747764,4.8211872803591325,52.900266246237116
0.427,-6.70003932678163,4.813585507741307,52.90029738758113
0.428,-6.689752101822528,4.805969237346706,52.9003281810448
0.429,-6.6794382798050815,4.798338745005207,52.900358631432965
0.43,-6.669098425275086,4.790694307425401,52.900388742480594
0.431,-6.658733094856585,4.7830361981160685,52.90041851689002
0.432,-6.648342839769456,4.7753646904467155,52.900447958655946
0.433,-6.637928204245194,4.767680056198198,52.90047707105155
0.434,-6.627489727004818,4.759982565896315,52.900505857363186
0.435,-6.61702794035713,4.752272488419231,52.90053432047284
0.436,-6.606543370911426,4.744550092202325,52.90056246380728
0.437,-6.596036538229003,4.73681564312806,52.90059029072385
0.438,-6.585507958141008,4.729069405513604,52.90061780491958
0.439,-6.574958138578826,4.721311643510264,52.90064500875064
0.44,-6.564387583073116,4.713542618668244,52.90067190592956
0.441,-6.55379678879364,4.705762591706669,52.90069849889138
0.442,-6.543186246889824,4.697971821181251,52.90072479127662
0.443,-6.532556444180912,4.690170564286454,52.900750785951146
0.444,-6.521907860562147,4.68235907733782,52.90077648598761
0.445,-6.511240971156209,4.674537612979141,52.90080189427836
0.446,-6.50055624589219,4.66670642467818,52.900827013709694
0.447,-6.48985414874621,4.658865763896858,52.90085184773612
0.448,-6.479135139117111,4.651015878399793,52.9008763982374
0.449,-6.468399670222295,4.643157016405052,52.900900669004045
0.45,-6.4576481911104935,4.635289423370708,52.900924662845455
0.451,-6.446881144663925,4.627413343534702,52.90094838185121
0.452,-6.436098969494183,4.619529020229854,52.90097182974972
0.453,-6.425302098870696,4.611636692384234,52.90099500859931
0.454,-6.414490960948239,4.603736599268957,52.901017921634896
0.455,-6.403665979506948,4.595828980144589,52.90104057155223
0.456,-6.392827572425119,4.58791406896524,52.90106296075412
0.457,-6.381976153381332,4.579992098039972,52.901085091799594
0.458,-6.371112131451449,4.572063301361491,52.901106967292236
0.459,-6.360235910754954,4.5641279077985,52.90112859098505
0.46,-6.349347890526743,4.556186146585365,52.90114996400826
0.461,-6.338448465816905,4.548238244018204,52.90117108945326
0.462,-6.327538026282584,4.5402844249294345,52.9011919701354
0.463,-6.316616957826089,4.532324912795268,52.90121260863481
0.464,-6.305685642141215,4.524359927656451,52.90123300705142
0.465,-6.294744455138191,4.516389690252875,52.9012531675338
0.466,-6.283793769250238,4.508414417631287,52.9012730934971
0.467,-6.272833952669375,4.500434324455542,52.90129278666769
0.468,-6.261865369221277,4.492449626537208,52.90131224925807
0.469,-6.250888377942427,4.484460535605665,52.901331484401304
0.47,-6.239903333860212,4.476467261247099,52.901350493390964
0.471,-6.228910588200147,4.468470013249796,52.90136927945493
0.472,-6.217910487322438,4.460468997068219,52.90138784460541
0.473,-6.206903374450828,4.452464419372055,52.90140619107087
0.474,-6.1958895881364064,4.444456481658707,52.90142432081455
0.475,-6.184869462833888,4.436445385916315,52.90144223632941
0.476,-6.1738433293103645,4.428431332735117,52.90145994007846
0.477,-6.162811514277236,4.420414517749916,52.9014774335675
0.478,-6.151774340431923,4.4123951392323475,52.901494719518425
0.479,-6.140732127540196,4.404373390654928,52.90151180010031
0.48,-6.129685189729558,4.396349464060152,52.901528676845
0.481,-6.118633839298071,4.388323549680494,52.901545352233455
0.482,-6.1075783836501945,4.3802958372020555,52.901561828220075
0.483,-6.0965191273626935,4.372266513840017,52.90157810731277
0.484,-6.0854563699677255,4.36423576435123,52.901594190829236
0.485,-6.074390408056315,4.3562037725481595,52.9016100810842
0.486,-6.063321536194273,4.348170720444053,52.90162578014127
0.487,-6.052250042843682,4.340136788475329,52.90164128977058
0.488,-6.041176214200662,4.332102153724912,52.90165661204674
0.489,-6.030100333823806,4.3240669931806135,52.9016717490388
0.49,-6.0190226800015845,4.316031483016639,52.9016867028237
0.491,-6.0079435297650585,4.3079957949572965,52.90170147446748
0.492,-5.996863154337084,4.299960100627291,52.90171606653843
0.493,-5.985781823646936,4.291924570342068,52.90173048042359
0.494,-5.974699803451715,4.283889371568361,52.901744718501
0.495,-5.963617356942923,4.275854671120377,52.90175878230205
0.496,-5.952534742259736,4.267820633286319,52.90177267339542
0.497,-5.941452217218485,4.2597874212825575,52.90178639422271
0.498,-5.93037003375362,4.251755195578874,52.90179994582464
0.499,-5.919288442308758,4.243724117053229,52.90181333029763
